COOPERATIVA,MES#,AÑO,ACTIVOS TOTALES,ACTIVOS NETOS,DISPONIBILIDADES,Depositos BCH hn,Depositos Bancos hn,INVERSIONES,Inversiones hn,Inversiones FEC hn,PRESTAMOS,Vigentes hn,Atrasados hn,Vencidos hn,Demanda Judicial hn,CUENTAS X COBRAR,ACTIVOS EVENTUALES,"PROPIEDAD, PLANTA, EQUIPO",CARGOS DIFERIDOS,ACTIVOS DE INVERSION,ACTIVOS INTANGIBLES,PASIVOS TOTALES,EXIGIBILIDADES INMEDIATAS,EXIGIBILIDADES X DEPOSITOS,Depositos Ahorro hn,DPF hn,OTRAS EXIGIBILIDADES,OBLIGACIONES BANCARIAS,CREDITOS DIFERIDOS,PROVISIONES DE VALUACION,PROVISIONES EVENTUALES,PATRIMONIO,PATRIMONIO PRIMARIO,Aportaciones,Reserva,PATRIMONIO COMPLEMENTARIO,PROPIEDAD PLANTA EQUIPO
MARIA CLARET,7,2023,407196233,407196233,27417504,0,20045328,35990372,20326775,11730000,343788357,338032131,3356155,17431,2382638,0,0,0,0,0,0,0,0,0,147679098,101879993,0,0,0,0,0,0,0,0,0,0,
MARIA CLARET,8,2023,408937388,408937388,24510477,0,16938770,37497262,20329024,13230000,346929649,340032933,2858899,3034,4034781,0,0,0,0,0,0,0,0,0,145433712,104031813,0,0,0,0,0,0,0,0,0,0,
MARIA CLARET,9,2023,416945104,416945104,25895961,0,18228325,38607664,21433680,13230000,352441479,344891933,3583599,11261,3954685,0,0,0,0,0,0,0,0,0,144170858,107381113,0,0,0,0,0,0,0,0,0,0,
MARIA CLARET,10,2023,425420756,425420756,36047852,0,30255899,45328545,27433699,13230000,344044359,337666468,2512107,9787,3855995,0,0,0,0,0,0,0,0,0,144343473,114200613,0,0,0,0,0,0,0,0,0,0,
MARIA CLARET,11,2023,424986766,424986766,23196084,0,17634636,46425051,27433778,14330000,355365631,347856609,3130242,544142,3834636,0,0,0,0,0,0,0,0,0,141660645,116005623,0,0,0,0,0,0,0,0,0,0,
MARIA CLARET,12,2023,440695875,440695875,33261749,0,25988538,47243303,27502975,15080000,360190823,354609608,1762137,18238,3800839,0,0,0,0,0,0,0,0,0,144669817,116010123,0,0,0,0,0,0,0,0,0,0,
MARIA CLARET,1,2024,442818216,442818216,30583017,0,23609866,50082612,27503028,18080000,362152587,357214967,1145360,53971,3738288,0,0,0,0,0,0,0,0,0,140946878,121317125,0,0,0,0,0,0,0,0,0,0,
MARIA CLARET,2,2024,438970901,438970901,29618918,0,22971513,40278825,17503077,18080000,369073158,363110437,2219580,6972,3736167,0,0,0,0,0,0,0,0,0,142945303,117447230,0,0,0,0,0,0,0,0,0,0,
MARIA CLARET,3,2024,512725133,491579240,22615991,0,15993662,43277282,20503259,18080000,376765131,369026013,3974653,37117,3727346,11934575,2840661,51280245,1664621,0,2346627,382969363,4003781,267609885,139571878,123330030,0,88090690,435139,21145893,1683972,129755773,114960437,98114127,16846310,14795335,
MARIA CLARET,4,2024,521481492,499989317,25996953,0,17972166,42582108,20503304,19480000,382722012,375040512,3551361,13031,4117108,11585667,2840661,51383470,1963955,0,2406666,390581667,3666103,269366308,143397783,121528030,0,93797547,435483,21492175,1824049,130899829,115971184,99067560,16903623,14928645,
MARIA CLARET,5,2024,534343357,512535126,34057452,0,27618566,41582496,20504559,16380000,388114807,378843903,5170294,21912,4078697,11701289,2840661,51427947,2098593,0,2520112,402794070,3695366,270533456,143754709,122527704,0,104948282,435827,21808231,1372905,131549290,116486884,99583260,16903623,15062405,
MARIA CLARET,6,2024,539732609,517538184,28236695,0,22330399,41593530,20504651,16380000,399142502,392189221,4396237,39962,2517080,11894267,2817116,51627174,1802879,0,2618446,406994169,3780453,273722567,149129778,120267704,0,106025934,436171,22194425,834616,132738444,117424720,100521096,16903623,15313723,
MARIA CLARET,7,2024,548802013,526700852,29602479,0,23264027,37941541,20504717,12730000,409641032,404860839,2441356,17547,2321288,11928318,4027116,52094633,842891,0,2724003,415499569,4014715,282133650,154467186,123349224,0,106085480,436515,22101161,728045,133302447,117663009,100759385,16903623,15639438,
MARIA CLARET,8,2024,549493957,527267462,23215526,0,17363669,38039620,20598020,12730000,415509513,410674284,3434335,10958,1389934,11801677,5220532,52286160,597187,0,2823742,0,4283575,282697445,153003651,125258724,0,105140332,436859,22226495,849747,133859505,117880354,100976731,16903623,15979150,
MARIA CLARET,9,2024,565553430,542943188,29386271,0,22738684,35057212,14599113,15730000,428211203,419445288,4410880,17170,4337864,11822309,5220532,52286160,668957,0,2900786,429866184,4072779,288491920,156713284,127553824,0,113480951,437203,22610242,773086,135687249,119386739,102483116,16903623,16300509,
MARIA CLARET,10,2024,565638036,542975642,30131690,0,23740291,36080329,15599280,15730000,427361697,416660761,6366169,9271,4325494,11385299,5220532,52090704,447436,0,2920349,429262710,4027061,288680805,155625997,128826824,0,112665877,437547,22662394,789022,136375329,119907841,103004217,16903623,16467488,
MARIA CLARET,11,2024,580772308,557715312,23738141,0,17649038,49523552,28599338,16130100,434885337,426602604,4397221,23927,3861584,11777146,5220532,52320410,369841,0,2937349,443334220,4074981,283222803,150698708,128245440,0,131778245,437891,23056996,763301,137438091,121016168,104112545,16903623,16421922,
